country,indicator,date,year_week,value,source,url
Portugal,Daily ICU occupancy,2020-04-05,2020-W14,267,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-06,2020-W15,270,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-07,2020-W15,271,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-08,2020-W15,245,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-09,2020-W15,241,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-10,2020-W15,226,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-11,2020-W15,233,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-12,2020-W15,228,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-13,2020-W16,188,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-14,2020-W16,218,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-15,2020-W16,208,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-16,2020-W16,229,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-17,2020-W16,222,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-18,2020-W16,228,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-19,2020-W16,224,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-20,2020-W17,215,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-21,2020-W17,213,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-22,2020-W17,207,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-23,2020-W17,204,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-24,2020-W17,188,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-25,2020-W17,186,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-26,2020-W17,182,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-27,2020-W18,176,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-28,2020-W18,172,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-29,2020-W18,169,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-04-30,2020-W18,172,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-01,2020-W18,154,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-02,2020-W18,150,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-03,2020-W18,144,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-04,2020-W19,143,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-05,2020-W19,134,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-06,2020-W19,136,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-07,2020-W19,135,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-08,2020-W19,127,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-09,2020-W19,120,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-10,2020-W19,112,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-11,2020-W20,112,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-12,2020-W20,113,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-13,2020-W20,103,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-14,2020-W20,108,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-15,2020-W20,112,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-16,2020-W20,115,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-17,2020-W20,108,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-18,2020-W21,105,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-19,2020-W21,101,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-20,2020-W21,93,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-21,2020-W21,92,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-22,2020-W21,84,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-23,2020-W21,80,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-24,2020-W21,78,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-25,2020-W22,72,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-26,2020-W22,71,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-27,2020-W22,66,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-28,2020-W22,65,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-29,2020-W22,66,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-30,2020-W22,63,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-05-31,2020-W22,64,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-01,2020-W23,64,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-02,2020-W23,58,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-03,2020-W23,56,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-04,2020-W23,58,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-05,2020-W23,64,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-06,2020-W23,57,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-07,2020-W23,58,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-08,2020-W24,55,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-09,2020-W24,65,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-10,2020-W24,70,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-11,2020-W24,70,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-12,2020-W24,73,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-13,2020-W24,77,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-14,2020-W24,73,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-15,2020-W25,73,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-16,2020-W25,71,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-17,2020-W25,69,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-18,2020-W25,67,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-19,2020-W25,67,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-20,2020-W25,70,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-21,2020-W25,69,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-22,2020-W26,72,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-23,2020-W26,72,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-24,2020-W26,73,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-25,2020-W26,67,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-26,2020-W26,67,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-27,2020-W26,70,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-28,2020-W26,75,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-29,2020-W27,71,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-06-30,2020-W27,73,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-01,2020-W27,79,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-02,2020-W27,77,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-03,2020-W27,72,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-04,2020-W27,73,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-05,2020-W27,73,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-06,2020-W28,74,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-07,2020-W28,76,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-08,2020-W28,74,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-09,2020-W28,73,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-10,2020-W28,66,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-11,2020-W28,68,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-12,2020-W28,64,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-13,2020-W29,63,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-14,2020-W29,69,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-15,2020-W29,68,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-16,2020-W29,72,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-17,2020-W29,67,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-18,2020-W29,65,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-19,2020-W29,61,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-20,2020-W30,61,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-21,2020-W30,62,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-22,2020-W30,59,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-23,2020-W30,59,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-24,2020-W30,52,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-25,2020-W30,50,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-26,2020-W30,48,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-27,2020-W31,45,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-28,2020-W31,41,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-29,2020-W31,43,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-30,2020-W31,42,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-07-31,2020-W31,41,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-08-01,2020-W31,40,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-08-02,2020-W31,41,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-08-03,2020-W32,42,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-08-04,2020-W32,44,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-08-05,2020-W32,41,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-08-06,2020-W32,42,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-08-07,2020-W32,36,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-08-08,2020-W32,33,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-08-09,2020-W32,33,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-08-10,2020-W33,29,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-08-11,2020-W33,35,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
Portugal,Daily ICU occupancy,2020-08-12,2020-W33,40,Country_Website,https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/
