country,country_code_2_digit,country_code_3_digit,population,reported_date,hospital_occupancy_count,icu_occupancy_count,source
Estonia,EE,EST,1324820,2020-03-26,,7.0,Surveillance
Estonia,EE,EST,1324820,2020-03-26,52.0,,Country_API
Finland,FI,FIN,5517919,2020-03-26,96.0,24.0,External_Github
France,FR,FRA,67012883,2020-03-26,13879.0,3351.0,Country_Website
Iceland,IS,ISL,356991,2020-03-26,20.0,6.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-26,331.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-26,28365.0,3612.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-26,146.0,26.0,Country_Website
Malta,MT,MLT,493559,2020-03-26,,1.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-26,,840.0,Other Website
Norway,NO,NOR,5328212,2020-03-26,266.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-26,191.0,61.0,Country_Website
Romania,RO,ROU,19414458,2020-03-26,,29.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-26,81.0,16.0,Country_Github
Belgium,BE,BEL,11455519,2020-03-25,2721.0,612.0,Country_Website
Czechia,CZ,CZE,10649800,2020-03-25,174.0,36.0,Country_Website
Denmark,DK,DNK,5806081,2020-03-25,350.0,87.0,Country_Website
Estonia,EE,EST,1324820,2020-03-25,,7.0,Surveillance
Estonia,EE,EST,1324820,2020-03-25,47.0,,Country_API
Finland,FI,FIN,5517919,2020-03-25,82.0,22.0,External_Github
France,FR,FRA,67012883,2020-03-25,12072.0,2935.0,Country_Website
Iceland,IS,ISL,356991,2020-03-25,18.0,3.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-25,290.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-25,26601.0,3489.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-25,149.0,21.0,Country_Website
Malta,MT,MLT,493559,2020-03-25,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-25,,754.0,Other Website
Norway,NO,NOR,5328212,2020-03-25,237.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-25,276.0,61.0,Country_Website
Romania,RO,ROU,19414458,2020-03-25,,18.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-25,78.0,14.0,Country_Github
Belgium,BE,BEL,11455519,2020-03-24,2140.0,474.0,Country_Website
Czechia,CZ,CZE,10649800,2020-03-24,135.0,26.0,Country_Website
Denmark,DK,DNK,5806081,2020-03-24,301.0,69.0,Country_Website
Estonia,EE,EST,1324820,2020-03-24,40.0,,Country_API
Estonia,EE,EST,1324820,2020-03-24,,7.0,Surveillance
France,FR,FRA,67012883,2020-03-24,10176.0,2516.0,Country_Website
Iceland,IS,ISL,356991,2020-03-24,17.0,2.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-24,239.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-24,25333.0,3396.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-24,106.0,9.0,Country_Website
Malta,MT,MLT,493559,2020-03-24,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-24,,655.0,Other Website
Norway,NO,NOR,5328212,2020-03-24,212.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-24,203.0,48.0,Country_Website
Romania,RO,ROU,19414458,2020-03-24,,16.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-24,69.0,11.0,Country_Github
Belgium,BE,BEL,11455519,2020-03-23,1883.0,385.0,Country_Website
Czechia,CZ,CZE,10649800,2020-03-23,117.0,22.0,Country_Website
Denmark,DK,DNK,5806081,2020-03-23,254.0,55.0,Country_Website
Estonia,EE,EST,1324820,2020-03-23,,7.0,Surveillance
Estonia,EE,EST,1324820,2020-03-23,36.0,,Country_API
France,FR,FRA,67012883,2020-03-23,8673.0,2080.0,Country_Website
Iceland,IS,ISL,356991,2020-03-23,13.0,2.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-23,218.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-23,23896.0,3204.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-23,78.0,7.0,Country_Website
Malta,MT,MLT,493559,2020-03-23,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-23,,575.0,Other Website
Norway,NO,NOR,5328212,2020-03-23,193.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-23,201.0,47.0,Country_Website
Romania,RO,ROU,19414458,2020-03-23,,15.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-23,56.0,10.0,Country_Github
Belgium,BE,BEL,11455519,2020-03-22,1646.0,322.0,Country_Website
Czechia,CZ,CZE,10649800,2020-03-22,98.0,18.0,Country_Website
Denmark,DK,DNK,5806081,2020-03-22,232.0,46.0,Country_Website
Estonia,EE,EST,1324820,2020-03-22,28.0,,Country_API
Estonia,EE,EST,1324820,2020-03-22,,6.0,Surveillance
France,FR,FRA,67012883,2020-03-22,6954.0,1674.0,Country_Website
Iceland,IS,ISL,356991,2020-03-22,13.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-22,177.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-22,22855.0,3009.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-22,68.0,5.0,Country_Website
Malta,MT,MLT,493559,2020-03-22,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-22,,482.0,Other Website
Norway,NO,NOR,5328212,2020-03-22,169.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-22,169.0,41.0,Country_Website
Romania,RO,ROU,19414458,2020-03-22,,14.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-22,52.0,11.0,Country_Github
Belgium,BE,BEL,11455519,2020-03-21,1384.0,290.0,Country_Website
Czechia,CZ,CZE,10649800,2020-03-21,80.0,14.0,Country_Website
Denmark,DK,DNK,5806081,2020-03-21,206.0,42.0,Country_Website
Estonia,EE,EST,1324820,2020-03-21,25.0,,Country_API
Estonia,EE,EST,1324820,2020-03-21,,4.0,Surveillance
Finland,FI,FIN,5517919,2020-03-21,0.0,0.0,External_Github
France,FR,FRA,67012883,2020-03-21,5900.0,1453.0,Country_Website
Iceland,IS,ISL,356991,2020-03-21,12.0,1.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-21,151.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-21,20565.0,2857.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-21,62.0,6.0,Country_Website
Malta,MT,MLT,493559,2020-03-21,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-21,,432.0,Other Website
Norway,NO,NOR,5328212,2020-03-21,148.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-21,156.0,35.0,Country_Website
Romania,RO,ROU,19414458,2020-03-21,,14.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-21,51.0,8.0,Country_Github
Belgium,BE,BEL,11455519,2020-03-20,1101.0,228.0,Country_Website
Czechia,CZ,CZE,10649800,2020-03-20,67.0,15.0,Country_Website
Denmark,DK,DNK,5806081,2020-03-20,186.0,37.0,Country_Website
Estonia,EE,EST,1324820,2020-03-20,24.0,,Country_API
Estonia,EE,EST,1324820,2020-03-20,,2.0,Surveillance
France,FR,FRA,67012883,2020-03-20,5226.0,1297.0,Country_Website
Iceland,IS,ISL,356991,2020-03-20,10.0,1.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-20,133.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-20,18675.0,2655.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-20,21.0,3.0,Country_Website
Malta,MT,MLT,493559,2020-03-20,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-20,,363.0,Other Website
Norway,NO,NOR,5328212,2020-03-20,130.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-20,126.0,26.0,Country_Website
Romania,RO,ROU,19414458,2020-03-20,,11.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-20,46.0,8.0,Country_Github
Belgium,BE,BEL,11455519,2020-03-19,844.0,165.0,Country_Website
Czechia,CZ,CZE,10649800,2020-03-19,56.0,6.0,Country_Website
Denmark,DK,DNK,5806081,2020-03-19,153.0,30.0,Country_Website
Estonia,EE,EST,1324820,2020-03-19,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-19,20.0,,Country_API
France,FR,FRA,67012883,2020-03-19,4073.0,1002.0,Country_Website
Iceland,IS,ISL,356991,2020-03-19,6.0,1.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-19,98.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-19,18255.0,2498.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-19,1.0,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-19,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-19,,288.0,Other Website
Norway,NO,NOR,5328212,2020-03-19,102.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-19,89.0,20.0,Country_Website
Romania,RO,ROU,19414458,2020-03-19,,6.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-19,47.0,7.0,Country_Github
Belgium,BE,BEL,11455519,2020-03-18,650.0,131.0,Country_Website
Czechia,CZ,CZE,10649800,2020-03-18,50.0,5.0,Country_Website
Denmark,DK,DNK,5806081,2020-03-18,129.0,24.0,Country_Website
Estonia,EE,EST,1324820,2020-03-18,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-18,14.0,,Country_API
France,FR,FRA,67012883,2020-03-18,2972.0,771.0,Country_Website
Iceland,IS,ISL,356991,2020-03-18,6.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-18,80.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-18,16620.0,2257.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-18,0.0,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-18,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-18,,230.0,Other Website
Norway,NO,NOR,5328212,2020-03-18,82.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-18,89.0,20.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-18,43.0,5.0,Country_Github
Belgium,BE,BEL,11455519,2020-03-17,497.0,100.0,Country_Website
Czechia,CZ,CZE,10649800,2020-03-17,50.0,4.0,Country_Website
Denmark,DK,DNK,5806081,2020-03-17,82.0,18.0,Country_Website
Estonia,EE,EST,1324820,2020-03-17,10.0,,Country_API
Estonia,EE,EST,1324820,2020-03-17,,0.0,Surveillance
France,FR,FRA,67012883,2020-03-17,2579.0,699.0,External_Github
Iceland,IS,ISL,356991,2020-03-17,5.0,2.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-17,61.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-17,14954.0,2060.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-17,0.0,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-17,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-17,,181.0,Other Website
Norway,NO,NOR,5328212,2020-03-17,68.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-17,206.0,17.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-17,38.0,5.0,Country_Github
Belgium,BE,BEL,11455519,2020-03-16,370.0,79.0,Country_Website
Czechia,CZ,CZE,10649800,2020-03-16,18.0,2.0,Country_Website
Denmark,DK,DNK,5806081,2020-03-16,62.0,10.0,Country_Website
Estonia,EE,EST,1324820,2020-03-16,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-16,6.0,,Country_API
France,FR,FRA,67012883,2020-03-16,0.0,,JRC
Iceland,IS,ISL,356991,2020-03-16,4.0,2.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-16,55.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-16,12876.0,1851.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-16,0.0,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-16,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-16,,152.0,Other Website
Norway,NO,NOR,5328212,2020-03-16,50.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-16,139.0,18.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-16,32.0,5.0,Country_Github
Belgium,BE,BEL,11455519,2020-03-15,266.0,54.0,Country_Website
Czechia,CZ,CZE,10649800,2020-03-15,5.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-15,4.0,,Country_API
Estonia,EE,EST,1324820,2020-03-15,,0.0,Surveillance
France,FR,FRA,67012883,2020-03-15,400.0,,External_Github
Iceland,IS,ISL,356991,2020-03-15,3.0,2.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-15,41.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-15,11335.0,1672.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-15,,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-15,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-15,,122.0,Other Website
Norway,NO,NOR,5328212,2020-03-15,41.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-15,139.0,9.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-15,33.0,3.0,Country_Github
Czechia,CZ,CZE,10649800,2020-03-14,3.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-14,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-14,3.0,,Country_API
France,FR,FRA,67012883,2020-03-14,0.0,,JRC
France,FR,FRA,67012883,2020-03-14,,300.0,External_Github
Iceland,IS,ISL,356991,2020-03-14,3.0,1.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-14,38.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-14,9890.0,1518.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-14,,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-14,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-14,,98.0,Other Website
Norway,NO,NOR,5328212,2020-03-14,35.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-14,114.0,10.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-14,29.0,4.0,Country_Github
Czechia,CZ,CZE,10649800,2020-03-13,3.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-13,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-13,2.0,,Country_API
France,FR,FRA,67012883,2020-03-13,0.0,,JRC
Iceland,IS,ISL,356991,2020-03-13,2.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-13,36.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-13,8754.0,1328.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-13,,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-13,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-13,,81.0,Other Website
Norway,NO,NOR,5328212,2020-03-13,27.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-13,107.0,0.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-13,22.0,4.0,Country_Github
Czechia,CZ,CZE,10649800,2020-03-12,3.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-12,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-12,1.0,,Country_API
France,FR,FRA,67012883,2020-03-12,,129.0,External_Github
France,FR,FRA,67012883,2020-03-12,0.0,,JRC
Iceland,IS,ISL,356991,2020-03-12,2.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-12,44.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-12,7803.0,1153.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-12,,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-12,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-12,,70.0,Other Website
Norway,NO,NOR,5328212,2020-03-12,23.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-12,69.0,0.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-12,17.0,2.0,Country_Github
Czechia,CZ,CZE,10649800,2020-03-11,1.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-11,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-11,2.0,,Country_API
France,FR,FRA,67012883,2020-03-11,0.0,,JRC
France,FR,FRA,67012883,2020-03-11,,105.0,External_Github
Iceland,IS,ISL,356991,2020-03-11,1.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-11,32.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-11,6866.0,1028.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-11,,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-11,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-11,,50.0,Other Website
Norway,NO,NOR,5328212,2020-03-11,13.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-11,57.0,0.0,Country_Website
Slovenia,SI,SVN,2080908,2020-03-11,18.0,1.0,Country_Github
Czechia,CZ,CZE,10649800,2020-03-10,1.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-10,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-10,2.0,,Country_API
France,FR,FRA,67012883,2020-03-10,,86.0,External_Github
France,FR,FRA,67012883,2020-03-10,0.0,,JRC
Iceland,IS,ISL,356991,2020-03-10,0.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-10,26.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-10,5915.0,877.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-10,,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-10,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-10,,41.0,Other Website
Norway,NO,NOR,5328212,2020-03-10,8.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-10,40.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-09,1.0,,Country_API
Estonia,EE,EST,1324820,2020-03-09,,0.0,Surveillance
France,FR,FRA,67012883,2020-03-09,,66.0,External_Github
Iceland,IS,ISL,356991,2020-03-09,1.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-09,18.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-09,5049.0,733.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-09,,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-09,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-09,,34.0,Other Website
Norway,NO,NOR,5328212,2020-03-09,2.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-09,0.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-08,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-08,1.0,,Country_API
Iceland,IS,ISL,356991,2020-03-08,1.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-08,17.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-08,4207.0,650.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-08,,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-08,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-08,,29.0,Other Website
Norway,NO,NOR,5328212,2020-03-08,0.0,,Country_API
Portugal,PT,PRT,10276617,2020-03-08,0.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-07,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-07,1.0,,Country_API
France,FR,FRA,67012883,2020-03-07,,45.0,External_Github
France,FR,FRA,67012883,2020-03-07,0.0,,JRC
Iceland,IS,ISL,356991,2020-03-07,1.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-03-07,18.0,,Country_Website
Italy,IT,ITA,60359546,2020-03-07,3218.0,567.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-07,,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-07,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-07,,23.0,Other Website
Portugal,PT,PRT,10276617,2020-03-07,0.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-06,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-06,1.0,,Country_API
France,FR,FRA,67012883,2020-03-06,0.0,,JRC
France,FR,FRA,67012883,2020-03-06,,39.0,External_Github
Iceland,IS,ISL,356991,2020-03-06,1.0,0.0,Country_Website
Italy,IT,ITA,60359546,2020-03-06,2856.0,462.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-06,,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-06,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-06,,21.0,Other Website
Portugal,PT,PRT,10276617,2020-03-06,0.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-05,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-05,1.0,,Country_API
France,FR,FRA,67012883,2020-03-05,0.0,,JRC
France,FR,FRA,67012883,2020-03-05,,23.0,External_Github
Iceland,IS,ISL,356991,2020-03-05,1.0,0.0,Country_Website
Italy,IT,ITA,60359546,2020-03-05,2141.0,351.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-05,,0.0,Country_Website
Malta,MT,MLT,493559,2020-03-05,,0.0,Surveillance
Netherlands,NL,NLD,17282163,2020-03-05,,17.0,Other Website
Portugal,PT,PRT,10276617,2020-03-05,0.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-04,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-04,1.0,,Country_API
France,FR,FRA,67012883,2020-03-04,0.0,,JRC
France,FR,FRA,67012883,2020-03-04,,15.0,External_Github
Iceland,IS,ISL,356991,2020-03-04,0.0,0.0,Country_Website
Italy,IT,ITA,60359546,2020-03-04,1641.0,295.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-04,,0.0,Country_Website
Netherlands,NL,NLD,17282163,2020-03-04,,17.0,Other Website
Portugal,PT,PRT,10276617,2020-03-04,0.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-03,1.0,,Country_API
Estonia,EE,EST,1324820,2020-03-03,,0.0,Surveillance
France,FR,FRA,67012883,2020-03-03,0.0,,JRC
Iceland,IS,ISL,356991,2020-03-03,0.0,0.0,Country_Website
Italy,IT,ITA,60359546,2020-03-03,1263.0,229.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-03,,0.0,Country_Website
Netherlands,NL,NLD,17282163,2020-03-03,,14.0,Other Website
Portugal,PT,PRT,10276617,2020-03-03,0.0,0.0,Country_Website
Estonia,EE,EST,1324820,2020-03-02,,0.0,Surveillance
Estonia,EE,EST,1324820,2020-03-02,1.0,,Country_API
France,FR,FRA,67012883,2020-03-02,0.0,,JRC
Iceland,IS,ISL,356991,2020-03-02,0.0,0.0,Country_Website
Italy,IT,ITA,60359546,2020-03-02,908.0,166.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-02,,0.0,Country_Website
Netherlands,NL,NLD,17282163,2020-03-02,,12.0,Other Website
Estonia,EE,EST,1324820,2020-03-01,1.0,,Country_API
Estonia,EE,EST,1324820,2020-03-01,,0.0,Surveillance
France,FR,FRA,67012883,2020-03-01,116.0,9.0,External_Github
Iceland,IS,ISL,356991,2020-03-01,1.0,0.0,Country_Website
Italy,IT,ITA,60359546,2020-03-01,779.0,140.0,Country_Github
Luxembourg,LU,LUX,613894,2020-03-01,,0.0,Country_Website
Netherlands,NL,NLD,17282163,2020-03-01,,13.0,Other Website
Estonia,EE,EST,1324820,2020-02-29,1.0,,Country_API
Estonia,EE,EST,1324820,2020-02-29,,0.0,Surveillance
France,FR,FRA,67012883,2020-02-29,86.0,9.0,External_Github
Iceland,IS,ISL,356991,2020-02-29,1.0,0.0,Country_Website
Italy,IT,ITA,60359546,2020-02-29,506.0,105.0,Country_Github
Luxembourg,LU,LUX,613894,2020-02-29,,0.0,Country_Website
Netherlands,NL,NLD,17282163,2020-02-29,,11.0,Other Website
Estonia,EE,EST,1324820,2020-02-28,1.0,,Country_API
Estonia,EE,EST,1324820,2020-02-28,,0.0,Surveillance
France,FR,FRA,67012883,2020-02-28,0.0,,JRC
Iceland,IS,ISL,356991,2020-02-28,1.0,0.0,Country_Website
Italy,IT,ITA,60359546,2020-02-28,409.0,64.0,Country_Github
Luxembourg,LU,LUX,613894,2020-02-28,,0.0,Country_Website
Netherlands,NL,NLD,17282163,2020-02-28,,10.0,Other Website
Estonia,EE,EST,1324820,2020-02-27,1.0,,Country_API
Estonia,EE,EST,1324820,2020-02-27,,0.0,Surveillance
France,FR,FRA,67012883,2020-02-27,24.0,2.0,External_Github
Italy,IT,ITA,60359546,2020-02-27,304.0,56.0,Country_Github
Luxembourg,LU,LUX,613894,2020-02-27,,0.0,Country_Website
Netherlands,NL,NLD,17282163,2020-02-27,,9.0,Other Website
Estonia,EE,EST,1324820,2020-02-26,1.0,,Country_API
Estonia,EE,EST,1324820,2020-02-26,,0.0,Surveillance
France,FR,FRA,67012883,2020-02-26,4.0,,External_Github
Italy,IT,ITA,60359546,2020-02-26,164.0,36.0,Country_Github
Luxembourg,LU,LUX,613894,2020-02-26,,0.0,Country_Website
France,FR,FRA,67012883,2020-02-25,2.0,,External_Github
Italy,IT,ITA,60359546,2020-02-25,149.0,35.0,Country_Github
Luxembourg,LU,LUX,613894,2020-02-25,,0.0,Country_Website
Italy,IT,ITA,60359546,2020-02-24,127.0,26.0,Country_Github
Luxembourg,LU,LUX,613894,2020-02-24,,0.0,Country_Website
France,FR,FRA,67012883,2020-02-23,1.0,,External_Github
France,FR,FRA,67012883,2020-02-21,1.0,,External_Github
France,FR,FRA,67012883,2020-02-20,11.0,,External_Github
France,FR,FRA,67012883,2020-02-19,4.0,,External_Github
France,FR,FRA,67012883,2020-02-15,7.0,,External_Github
France,FR,FRA,67012883,2020-02-13,8.0,1.0,External_Github
France,FR,FRA,67012883,2020-02-12,11.0,1.0,External_Github
France,FR,FRA,67012883,2020-02-11,11.0,,External_Github
France,FR,FRA,67012883,2020-02-10,11.0,1.0,External_Github
France,FR,FRA,67012883,2020-02-09,11.0,1.0,External_Github
France,FR,FRA,67012883,2020-02-08,11.0,1.0,External_Github
France,FR,FRA,67012883,2020-02-07,11.0,1.0,External_Github
France,FR,FRA,67012883,2020-02-06,6.0,,External_Github
France,FR,FRA,67012883,2020-02-05,6.0,1.0,External_Github
France,FR,FRA,67012883,2020-02-04,6.0,1.0,External_Github
France,FR,FRA,67012883,2020-02-03,6.0,1.0,External_Github
France,FR,FRA,67012883,2020-02-02,6.0,1.0,External_Github
